ANO,SEMANA_DO_ANO,AEROLANDIA,AEROPORTO,ALDEOTA,ALTO DA BALANCA,ALVARO WEYNE,AMADEU FURTADO,ANCURI,ANTONIO BEZERRA,ARRAIAL MOURA BRASIL,AUTRAN NUNES,BARRA DO CEARA,BARROSO,BELA VISTA,BENFICA,BOM FUTURO,BOM JARDIM,BONSUCESSO,CAIS DO PORTO,CAJAZEIRAS,CAMBEBA,CANINDEZINHO,CARLITO PAMPLONA,CASTELAO,CENTRO,CIDADE 2000,CIDADE DOS FUNCIONARIOS,COACU,COCO,CONJUNTO CEARA I,CONJUNTO CEARA II,CONJUNTO ESPERANCA,CONJUNTO PALMEIRAS,COUTO FERNANDES,CRISTO REDENTOR,CURIO,DAMAS,DE LOURDES,DEMOCRITO ROCHA,DENDE,DIAS MACEDO,DIONISIO TORRES,DOM LUSTOSA,EDSON QUEIROZ,ENGENHEIRO LUCIANO CAVALCANTE,FARIAS BRITO,FATIMA,FLORESTA,GENIBAU,GRANJA LISBOA,GRANJA PORTUGAL,GUAJERU,GUARARAPES,HENRIQUE JORGE,ITAOCA,ITAPERI,JACARECANGA,JANGURUSSU,JARDIM AMERICA,JARDIM CEARENSE,JARDIM DAS OLIVEIRAS,JARDIM GUANABARA,JARDIM IRACEMA,JOAO XXIII,JOAQUIM TAVORA,JOQUEI CLUB,JOSE BONIFACIO,JOSE DE ALENCAR,LAGOA REDONDA,LAGOA SAPIRANGA,MANOEL SATIRO,MANUEL DIAS BRANCO,MARAPONGA,MEIRELES,MESSEJANA,MONDUBIM,MONTE CASTELO,MONTESE,MUCURIPE,PADRE ANDRADE,PAPICU,PARANGABA,PARQUE ARAXA,PARQUE DOIS IRMAOS,PARQUE IRACEMA,PARQUE MANIBURA,PARQUE PRESIDENTE VARGAS,PARQUE SANTA ROSA,PARQUE SAO JOSE,PARQUELANDIA,PARREAO,PASSARE,PAUPINA,PEDRAS,PICI,PIRAMBU,PLANALTO AYRTON SENNA,PRAIA DE IRACEMA,PRAIA DO FUTURO I,PRAIA DO FUTURO II,PREFEITO JOSE WALTER,PRESIDENTE KENNEDY,QUINTINO CUNHA,RODOLFO TEOFILO,SABIAGUABA,SALINAS,SAO BENTO,SAO JOAO DO TAUAPE,SERRINHA,SIQUEIRA,VARJOTA,VICENTE PINZON,VILA ELLERY,VILA PERY,VILA UNIAO,VILA VELHA,ALAGADICO,GENTILANDIA,MATA GALINHA,PAN-AMERICANO,DATA
2013,51,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2,0,0.0,0.0,0.0,0.0,2013-12-22
2013,52,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,2013-12-29
2014,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2014-12-31
2014,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2014-01-12
2014,3,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,2014-01-19
2014,4,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2014-01-26
2014,5,0,0,0,0,1,0,0,1,0,0,2,3,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,2014-02-02
2014,6,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,1,0,1,2,0,0,0,1,2,1,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,1,0,1,0,0,2,1,4,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2014-02-09
2014,7,0,0,0,1,1,1,0,1,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,1,3,0,0,0,0,1,1,0,1,0,0,0,4,0.0,0.0,0.0,0.0,2014-02-16
2014,8,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,4,1,0,1,1,0,2,1,1,0,0,2,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2014-02-23
2014,9,0,0,1,0,2,1,0,2,0,0,3,0,1,0,0,3,1,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,1,2,0,0,1,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,1,0,0,2,0,0.0,0.0,0.0,0.0,2014-03-02
2014,10,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1,2,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,2014-03-09
2014,11,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,3,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2014-03-16
2014,12,0,0,1,0,0,0,0,1,0,0,1,3,1,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,2,1,1,0,0,1,0,0,2,0,0,1,0,0,0,2,0,3,0,1,1,0,1,0,0.0,0.0,0.0,0.0,2014-03-23
2014,13,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,6,1,0,0,0,1,0,0,1,0,1,0,0,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,1,0,3,0,0,3,2,2,1,0,0,0,0,1,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,2,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2014-03-30
2014,14,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0,12,2,0,0,0,2,1,3,2,1,0,0,1,0,0,0,9,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,2,1,1,0,0,1,0,1,2,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,0,2,0,1,0,1,1,0,0,0,2,0,2,0,0,3,0,0,0,0,1,0,1,0,1,0,2,2,0,0,0,0,1,3,0,0,0,1,3,0,0.0,0.0,0.0,0.0,2014-04-06
2014,15,1,0,2,0,0,0,1,0,0,0,0,5,0,1,0,10,0,0,0,0,5,0,1,1,0,2,0,1,1,0,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,1,7,0,1,0,4,1,0,1,0,0,0,2,0,1,3,0,2,1,0,0,0,1,0,4,3,0,0,0,3,0,0,0,0,1,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2014-04-13
2014,16,0,0,0,1,0,0,0,2,0,1,0,3,2,1,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,4,5,0,1,0,3,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,3,0,0,4,0,0,0,0,1,1,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2014-04-20
2014,17,0,0,0,0,0,1,0,5,0,1,0,3,3,1,0,8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,1,1,0,0,0,1,0,3,7,0,0,0,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2014-04-27
2014,18,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,10,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,3,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,2,2,12,2,3,0,3,0,0,2,0,0,0,0,0,1,2,0,3,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2014-05-04
2014,19,0,0,2,0,0,1,2,1,0,0,2,3,3,1,0,12,0,0,0,0,1,1,2,2,0,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,4,2,21,1,2,0,1,1,2,2,0,0,0,1,2,0,3,0,3,0,0,2,0,0,0,1,1,0,0,1,3,0,0,0,1,0,6,0,1,0,2,1,0,0.0,0.0,0.0,0.0,2014-05-11
2014,20,0,0,3,1,1,0,0,2,0,0,0,13,1,0,0,9,0,0,0,2,1,3,2,3,1,1,0,0,2,1,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,2,0,0,5,2,0,0,0,1,2,0,7,1,0,6,0,2,0,1,1,1,0,2,1,0,0,3,3,6,36,0,1,0,0,2,1,1,0,0,0,0,1,0,5,0,6,3,0,0,0,2,0,0,0,8,0,1,1,1,0,0,2,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2014-05-18
2014,21,0,0,2,1,0,0,0,2,0,1,3,14,1,1,0,11,2,0,1,1,3,1,3,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,7,2,0,0,1,0,0,2,7,0,0,4,0,2,1,1,2,0,0,3,4,2,0,4,1,19,17,1,1,1,3,2,1,1,1,0,0,0,2,1,3,0,4,3,0,1,0,0,0,3,0,5,1,1,7,0,0,0,1,0,4,0,1,1,1,2,2,0.0,0.0,0.0,0.0,2014-05-25
2014,22,0,0,5,1,3,0,1,3,0,0,1,15,2,1,0,34,2,0,1,1,7,1,2,0,0,2,2,0,1,1,1,2,1,0,1,0,0,1,0,0,1,0,1,9,0,2,0,0,2,3,0,0,2,0,8,0,7,0,1,4,1,0,0,2,0,0,0,1,6,3,1,9,2,34,41,0,5,1,1,1,0,2,1,1,1,1,3,5,2,1,6,6,4,0,0,4,1,1,0,3,0,3,2,0,1,0,3,1,2,0,1,0,1,1,1,0.0,0.0,0.0,0.0,2014-06-01
2014,23,0,0,2,0,2,0,1,4,0,0,3,11,2,0,0,36,0,0,0,4,10,0,1,3,1,1,2,0,1,1,1,5,1,0,0,1,0,1,0,1,3,0,3,3,0,2,1,2,8,4,0,0,1,0,3,1,10,1,0,4,0,4,0,3,0,0,0,0,2,2,0,9,1,33,23,1,3,0,0,0,1,1,4,1,0,1,5,8,3,0,3,5,1,0,0,3,0,0,0,9,0,2,6,0,0,0,4,4,3,0,3,0,1,1,3,0.0,0.0,0.0,0.0,2014-06-08
2014,24,1,0,4,0,2,1,0,4,0,0,5,15,1,0,0,19,0,0,1,0,8,0,1,2,0,5,4,1,5,1,2,11,0,3,1,0,0,1,0,1,1,0,4,1,0,4,1,2,9,6,0,0,3,0,5,0,19,0,0,3,1,4,1,1,0,0,1,2,2,6,0,4,1,33,13,0,3,0,3,1,2,1,4,0,0,1,5,4,3,1,6,0,1,1,0,2,1,3,1,6,0,7,2,0,0,0,2,11,6,0,4,0,0,6,2,0.0,0.0,0.0,0.0,2014-06-15
2014,25,0,1,3,0,0,1,0,3,0,0,2,4,2,0,0,18,2,1,0,2,4,0,2,0,0,5,1,0,1,0,3,5,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,2,5,1,0,0,1,0,4,0,3,0,1,4,0,2,1,1,1,0,1,1,6,4,0,10,1,18,15,1,7,0,1,1,2,0,3,0,1,2,3,1,1,0,1,3,3,0,0,0,0,1,2,4,0,7,3,1,0,0,2,8,4,0,1,0,0,5,0,0.0,0.0,0.0,0.0,2014-06-22
2014,26,0,0,2,0,1,0,0,6,0,2,2,6,1,3,0,12,1,1,6,0,2,1,2,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,3,1,3,1,2,8,3,0,0,2,0,2,1,15,0,0,1,0,1,1,1,2,0,1,3,2,6,0,4,2,13,8,0,1,0,2,1,1,2,3,0,1,0,1,2,1,0,2,2,0,1,2,0,0,2,1,5,0,8,2,1,0,0,0,6,2,0,4,0,5,2,1,0.0,0.0,0.0,0.0,2014-06-29
2014,27,0,0,0,2,2,0,2,4,0,0,1,8,1,1,1,11,3,0,1,1,5,0,2,1,0,0,0,0,1,1,2,5,0,2,0,0,0,1,0,0,2,2,2,6,0,3,0,4,4,4,0,0,3,0,2,1,9,1,0,3,2,1,4,0,0,0,0,4,2,3,0,6,2,16,5,1,3,1,1,2,0,2,2,0,0,0,0,0,4,1,7,3,1,1,1,4,0,1,0,5,0,2,3,0,0,0,3,6,1,0,1,0,1,1,1,0.0,0.0,0.0,0.0,2014-07-06
2014,28,1,0,2,0,1,0,1,1,0,0,7,6,2,0,0,21,1,0,0,0,6,0,1,0,0,2,0,1,0,0,0,2,1,2,1,0,0,3,0,1,0,0,2,2,1,0,1,0,4,3,0,0,3,0,0,0,7,1,0,3,3,1,0,0,0,0,0,1,2,1,0,3,1,8,4,1,1,0,0,2,3,0,1,1,1,3,0,3,1,0,2,1,0,1,0,4,0,0,8,5,1,6,0,0,0,0,3,4,1,0,0,1,4,1,1,0.0,0.0,0.0,0.0,2014-07-13
2014,29,0,1,2,1,3,1,0,2,1,0,5,6,0,1,0,17,0,1,1,2,9,0,2,3,1,1,2,0,3,0,0,6,0,3,0,0,0,0,0,0,1,0,2,4,1,1,1,4,1,4,0,0,1,0,2,1,8,1,0,2,1,1,0,0,1,0,0,2,3,7,0,2,0,18,7,1,0,3,3,0,2,0,3,0,1,1,3,2,0,0,1,0,2,1,2,1,2,3,7,3,3,0,1,0,0,1,3,6,1,0,0,1,2,2,4,0.0,0.0,0.0,0.0,2014-07-20
2014,30,0,0,0,1,2,1,0,4,0,0,4,2,3,1,0,9,3,1,0,0,3,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,3,0,1,1,3,3,0,2,2,2,0,1,1,0,0,1,1,3,0,2,1,15,7,4,0,0,0,0,0,0,2,0,0,1,3,2,1,0,3,2,2,0,0,3,0,0,9,4,1,2,0,0,0,1,2,6,2,0,0,0,1,0,3,0.0,0.0,0.0,0.0,2014-07-27
2014,31,0,1,0,0,0,0,0,2,0,0,3,6,2,1,0,14,4,0,0,0,6,2,7,1,1,0,0,1,3,0,1,8,1,1,0,0,0,0,0,0,0,0,2,2,0,2,0,1,3,6,0,0,2,0,4,2,12,1,0,2,0,0,0,0,0,1,1,0,0,4,0,2,2,8,5,2,3,0,4,0,3,0,1,0,0,1,3,4,1,0,4,1,1,0,1,1,0,4,3,2,1,5,1,0,0,0,2,7,2,1,1,0,1,2,1,0.0,0.0,0.0,0.0,2014-08-03
2014,32,2,0,0,1,0,1,0,4,0,0,3,2,0,0,0,7,1,1,4,0,2,1,2,0,0,1,1,0,4,1,0,2,4,0,0,1,0,2,0,2,0,1,0,4,0,2,0,2,2,4,0,1,1,0,1,0,7,0,1,0,1,0,1,0,0,0,1,1,0,4,0,0,1,9,4,1,1,0,0,0,1,1,1,0,2,0,0,0,2,0,3,1,1,1,0,3,0,0,0,4,0,6,2,0,0,0,2,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,2014-08-10
2014,33,1,0,1,0,0,0,0,2,0,0,2,2,2,0,0,7,1,1,1,0,2,0,0,0,0,0,0,0,3,0,2,4,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,2,2,3,0,0,1,0,1,0,8,0,0,1,0,0,1,0,1,0,0,3,0,3,0,2,0,5,1,0,3,0,1,0,1,1,2,0,0,1,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,4,0,0,0,0,1,6,0,0,0,0,3,1,2,0.0,0.0,0.0,0.0,2014-08-17
2014,34,1,0,1,0,1,0,0,2,0,0,0,2,1,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,4,0,2,4,0,1,1,0,0,1,0,0,0,0,0,5,0,0,0,2,0,2,0,0,1,0,1,0,4,0,0,0,1,0,2,1,1,1,0,0,0,0,0,2,1,6,4,0,1,0,0,0,1,2,0,0,0,1,3,2,1,0,2,1,0,1,1,5,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,2014-08-24
2014,35,0,0,0,2,0,0,0,2,0,2,0,2,0,1,0,3,1,0,1,0,1,0,1,1,0,1,0,1,2,0,2,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,0,0,0,0,1,1,4,0,0,1,2,0,0,0,1,0,0,0,3,3,0,1,2,6,1,1,0,0,2,0,1,0,0,0,0,1,0,2,4,0,3,0,0,1,0,2,0,2,1,2,1,1,1,0,0,0,0,0,0,0,1,1,4,0,0,0.0,0.0,0.0,0.0,2014-08-31
2014,36,0,0,1,0,0,0,1,3,0,0,2,4,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,1,0,1,2,0,1,1,6,1,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,2,3,2,0,4,2,0,0,0,2,2,2,0,0,0,1,0,1,0.0,0.0,0.0,0.0,2014-09-07
2014,37,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,1,1,1,0,0,3,0,2,0,2,0,0,2,1,2,0,0,0,0,0,2,1,1,0,0,0,5,1,1,0,0,1,1,0,0,4,1,0,1,2,1,1,0,2,1,0,1,0,3,0,1,0,2,0,3,3,0,0,0,4,2,0,0,1,0,4,1,0,0.0,0.0,0.0,0.0,2014-09-14
2014,38,2,0,0,1,2,0,0,2,0,1,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,3,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,3,4,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2014-09-21
2014,39,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,2,1,7,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,1,0,0,2,0,0.0,0.0,0.0,0.0,2014-09-28
2014,40,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,5,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,2,1,1,3,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,1,0,1,0,1,0,0,1,0,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,2,0,0,0,2,1,0,0.0,0.0,0.0,0.0,2014-10-05
2014,41,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,2,1,0,1,0,0,1,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,0,4,3,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2014-10-12
2014,42,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,2,4,0,0.0,0.0,0.0,0.0,2014-10-19
2014,43,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,4,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2014-10-26
2014,44,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2014-11-02
2014,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2014-11-09
2014,46,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0.0,0.0,0.0,0.0,2014-11-16
2014,47,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0.0,0.0,0.0,0.0,2014-11-23
